SKU,Description,Name,DisplayName,Available in SNaP,Pricing Formula,Cost,FranchisePrice,RetailPrice,Series,UOM,ProductType,VendorName,VendorItemNum,Type,Thickness,TypeCode,ColorCode,ProfileCode,IsActive
AC-0000479,"HandiACCESSORIES Utility Bin, plastic, taupe 0","HandiACCESSORIES Utility Bin, plastic, taupe 0","HandiACCESSORIES Utility Bin, plastic, taupe 0",0,AC Grg Wall,2.96,3.4,7.1,HANDI,EA,AC,HAFELE,792.14.640,4,1,0,0,0,Y
AC-0000480,"HandiACCESSORIES Locking Accessory Clip , steel, black 0","HandiACCESSORIES Locking Accessory Clip , steel, black 0","HandiACCESSORIES Locking Accessory Clip , steel, black 0",0,AC Grg Wall,2.2,2.53,5.54,HANDI,EA,AC,HAFELE,792.15.300,4,1,0,0,0,Y
AC-0000481,Garage Leg Leveler Black 4/Set,Garage Leg Leveler Black 4/Set,Garage Leg Leveler Black 4/Set,0,AC Closet Add,1.487,1.71,7.13,0,EA,HW,HAFELE,635.06.009,6,1,0,0,0,Y
AC-0000482,Garage Leg Mntg Plate Black,Garage Leg Mntg Plate Black,Garage Leg Mntg Plate Black,0,AC Closet Add,6.445,7.41,17.31,0,EA,HW,HAFELE,635.06.015,6,1,0,0,0,Y
AC-0000483,Garage Leg Thread Insert Black,Garage Leg Thread Insert Black,Garage Leg Thread Insert Black,0,AC Closet Add,3.85,4.43,11.99,0,EA,HW,HAFELE,635.06.026,6,1,0,0,0,Y
AC-0000484,Garage Leg Tube Brush Steel,Garage Leg Tube Brush Steel,Garage Leg Tube Brush Steel,0,AC Closet Add,14.247,16.38,33.32,0,LF,HW,HAFELE,635.20.066,6,1,0,0,0,Y
AC-0000485,GARGE LEG TUBE BLK MATTE,GARGE LEG TUBE BLK MATTE,GARGE LEG TUBE BLK MATTE,0,AC Closet Add,5.945,6.84,16.28,0,LF,HW,HAFELE,635.20.368,6,1,0,0,0,Y
AC-0000486,Garage Leg Tube Pol Chrome,Garage Leg Tube Pol Chrome,Garage Leg Tube Pol Chrome,0,AC Closet Add,13.075,15.04,30.92,0,LF,HW,HAFELE,635.20.266,6,1,0,0,0,Y
AC-0000487,Garage Leg 80mm,Garage Leg 80mm,Garage Leg 80mm,0,AC Closet Add,3.17,3.65,10.59,0,EA,HW,HAFELE,637.80.360,6,1,0,0,0,Y
AC-0000488,Garage Leg 100mm,Garage Leg 100mm,Garage Leg 100mm,0,AC Closet Add,0.792,0.91,5.7,0,EA,HW,HAFELE,637.80.361,6,1,0,0,0,Y
AC-0000489,Garage Leg 120mm,Garage Leg 120mm,Garage Leg 120mm,0,AC Closet Add,1.035,1.19,6.2,0,EA,HW,HAFELE,637.80.362,6,1,0,0,0,Y
AC-0000490,Garage Leg 150mm,Garage Leg 150mm,Garage Leg 150mm,0,AC Closet Add,0.958,1.1,6.05,0,EA,HW,HAFELE,637.80.363,6,1,0,0,0,Y
AC-0000491,Garage Leg Mounting Base,Garage Leg Mounting Base,Garage Leg Mounting Base,0,AC Closet Add,2.88,3.31,10,0,EA,HW,HAFELE,637.79.301,6,1,0,0,0,Y
AC-0000492,Gromet - Almond - 60mm,Gromet - Almond - 60mm,Gromet - Almond - 60mm,0,AC Gromet,1.14,1.31,17.64,0,EA,HW,HAFELE,429.99.020,6,1,0,0,0,Y
AC-0000493,Gromet - Black - 60mm,Gromet - Black - 60mm,Gromet - Black - 60mm,0,AC Gromet,1.04,1.2,17.43,0,EA,HW,HAFELE,429.99.324,6,1,0,0,0,Y
AC-0000494,Gromet - Brown - 60mm,Gromet - Brown - 60mm,Gromet - Brown - 60mm,0,AC Gromet,1.42,1.63,18.22,0,EA,HW,HAFELE,429.99.128,6,1,0,0,0,Y
AC-0000495,Gromet - White - 60mm,Gromet - White - 60mm,Gromet - White - 60mm,0,AC Gromet,1.04,1.2,17.43,0,EA,HW,HAFELE,429.99.726,6,1,0,0,0,Y
AC-0000496,Pole Cups Oval - Chrome,Pole Cups Oval - Chrome,Pole Cups Oval - Chrome,0,AC Rod,0.29,0.33,1.53,0,EA,HW,HAFELE,803.33.210,6,1,0,0,0,Y
AC-0000497,Pole Cups Oval - Nickel,Pole Cups Oval - Nickel,Pole Cups Oval - Nickel,0,AC Rod,0.21,0.24,1.39,0,EA,HW,HAFELE,803.33.722,6,1,0,0,0,Y
AC-0000498,Hafele BB 10in,Hafele BB 10in,Hafele BB 10in,0,AC Slide,2.38,2.74,6.74,HAFELE,PR,HW,HAFELE,432.21.970,6,1,0,0,0,Y
AC-0000499,Hafele BB 12in,Hafele BB 12in,Hafele BB 12in,0,AC Slide,2.82,3.24,7.51,HAFELE,PR,HW,HAFELE,432.21.981,6,1,0,0,0,Y
AC-0000500,Hafele BB 14in,Hafele BB 14in,Hafele BB 14in,0,AC Slide,3.29,3.78,8.34,HAFELE,PR,HW,HAFELE,432.21.982,6,1,0,0,0,Y
AC-0000501,Hafele BB 16in,Hafele BB 16in,Hafele BB 16in,0,AC Slide,3.76,4.32,9.17,HAFELE,PR,HW,HAFELE,432.21.983,6,1,0,0,0,Y
AC-0000502,Hafele BB 18in,Hafele BB 18in,Hafele BB 18in,0,AC Slide,4.23,4.86,10,HAFELE,PR,HW,HAFELE,432.21.984,6,1,0,0,0,Y
AC-0000503,Hafele BB 20in,Hafele BB 20in,Hafele BB 20in,0,AC Slide,4.71,5.42,10.83,HAFELE,PR,HW,HAFELE,432.21.985,6,1,0,0,0,Y
AC-0000504,Hafele BB 22in,Hafele BB 22in,Hafele BB 22in,0,AC Slide,5.15,5.92,11.61,HAFELE,PR,HW,HAFELE,432.21.986,6,1,0,0,0,Y
AC-0000505,Hafele BB 24in,Hafele BB 24in,Hafele BB 24in,0,AC Slide,5.62,6.46,12.43,HAFELE,PR,HW,HAFELE,432.21.987,6,1,0,0,0,Y
AC-0000506,Hafele BB 26in,Hafele BB 26in,Hafele BB 26in,0,AC Slide,6.08,6.99,13.25,HAFELE,PR,HW,HAFELE,432.21.988,6,1,0,0,0,Y
AC-0000507,Hafele BB 28in,Hafele BB 28in,Hafele BB 28in,0,AC Slide,6.56,7.54,14.1,HAFELE,PR,HW,HAFELE,432.21.989,6,1,0,0,0,Y
AC-0000508,HR BB SCREWS,HR BB SCREWS,HR BB SCREWS,0,HW Screw,0.017,0.02,0.08,HARDWARE RESOURCES,EA,HW,HARDWARERESOURCES,8X7160-B,6,1,0,0,0,Y
AC-0000509,"KING SLIDE UM SC 9""","KING SLIDE UM SC 9""",KING SLIDE UM SC 9in,0,AC Slide,19.29,22.18,36.5,KING,PR,HW,RUGBY,HWK280940,6,1,0,0,0,N
AC-0000510,"KING SLIDE UM SC 12""","KING SLIDE UM SC 12""",KING SLIDE UM SC 12in,0,AC Slide,13.64,15.69,26.55,KING,PR,HW,RUGBY,HEK280840,6,1,0,0,0,N
AC-0000511,"KING SLIDE UM SC 15""","KING SLIDE UM SC 15""",KING SLIDE UM SC 15in,0,AC Slide,13.64,15.69,26.55,KING,PR,HW,RUGBY,HWK280839,6,1,0,0,0,N
AC-0000512,"KING SLIDE UM SC 18""","KING SLIDE UM SC 18""",KING SLIDE UM SC 18in,0,AC Slide,13.9,15.99,27.01,KING,PR,HW,RUGBY,HWK280838,6,1,0,0,0,N
AC-0000513,"KING SLIDE UM SC 21""","KING SLIDE UM SC 21""",KING SLIDE UM SC 21in,0,AC Slide,14.16,16.28,27.47,KING,PR,HW,RUGBY,HWK280837,6,1,0,0,0,N
AC-0000514,KING LOCKING DEVICE LEFT,KING LOCKING DEVICE LEFT,KING LOCKING DEVICE LEFT,0,AC Slide,0.3,0.35,3.08,KING,EA,HW,RUGBY,HWK280835,6,1,0,0,0,N
AC-0000515,KING LOCKING DEVICE RIGHT,KING LOCKING DEVICE RIGHT,KING LOCKING DEVICE RIGHT,0,AC Slide,0.3,0.35,3.08,KING,EA,HW,RUGBY,HWK280834,6,1,0,0,0,N
AC-0000516,"Blumotion UM 9""","Blumotion UM 9""",Blumotion UM 9in,0,AC Slide,34.88,40.11,63.92,BLUM,PR,HW,LOUIS,B563H2290B,6,1,0,0,0,N
AC-0000517,"Blumotion UM 12""","Blumotion UM 12""",Blumotion UM 12in,0,AC Slide,27.38,31.49,50.72,BLUM,PR,HW,LOUIS,B563H3050B,6,1,0,0,0,N
AC-0000518,"Blumotion UM 15""","Blumotion UM 15""",Blumotion UM 15in,0,AC Slide,18.6,21.39,35.28,BLUM,PR,HW,LOUIS,B563H3810B,6,1,0,0,0,N
AC-0000519,"Blumotion UM 18""","Blumotion UM 18""",Blumotion UM 18in,0,AC Slide,17.1,19.67,32.64,BLUM,PR,HW,LOUIS,B563H4570B,6,1,0,0,0,N
AC-0000520,"Blumotion UM 21""","Blumotion UM 21""",Blumotion UM 21in,0,AC Slide,17.64,20.29,33.59,BLUM,PR,HW,LOUIS,B563H5330B,6,1,0,0,0,N
AC-0000521,Blumotion Locking Device L,Blumotion Locking Device L,Blumotion Locking Device L,0,AC Slide,2,2.3,6.07,BLUM,EA,HW,LOUIS,BT51.1801.20L,6,1,0,0,0,N
AC-0000522,Blumotion Locking Device R,Blumotion Locking Device R,Blumotion Locking Device R,0,AC Slide,2,2.3,6.07,BLUM,EA,HW,LOUIS,BT51.1801.20R,6,1,0,0,0,N
AC-0000523,"Hettich 4D 9""","Hettich 4D 9""",Hettich 4D 9in,0,AC Slide,17.18,19.76,32.78,HETTICH,PR,HW,LOUIS & CO,HET9209777,6,1,0,0,0,N
AC-0000524,"Hettich 4D 12""","Hettich 4D 12""",Hettich 4D 12in,0,AC Slide,29.93,34.42,55.21,HETTICH,PR,HW,LOUIS & CO,HET9209798,6,1,0,0,0,N
AC-0000525,"Hettich 4D 15""","Hettich 4D 15""",Hettich 4D 15in,0,AC Slide,19.96,22.95,37.67,HETTICH,PR,HW,LOUIS & CO,HET9209799,6,1,0,0,0,N
AC-0000526,"Hettich 4D 18""","Hettich 4D 18""",Hettich 4D 18in,0,AC Slide,22.8,26.22,42.67,HETTICH,PR,HW,LOUIS & CO,HET9209800,6,1,0,0,0,N
AC-0000527,"Hettich 4D 21""","Hettich 4D 21""",Hettich 4D 21in,0,AC Slide,22.9,26.34,42.84,HETTICH,PR,HW,LOUIS & CO,HET9209801,6,1,0,0,0,N
AC-0000528,Hettich 4D Clip and Spacer set,Hettich 4D Clip and Spacer set,Hettich 4D Clip and Spacer set,0,AC Slide,5.5,6.33,12.23,HETTICH,PR,HW,LOUIS & CO,HET9218979,6,1,0,0,0,N
AC-0000529,"Hettich 3D 9""","Hettich 3D 9""",Hettich 3D 9in,0,AC Slide,22.99,26.44,43,HETTICH,PR,HW,LOUIS & CO,HET9134399,6,1,0,0,0,N
AC-0000530,"Hettich 3D 12""","Hettich 3D 12""",Hettich 3D 12in,0,AC Slide,17.84,20.52,33.94,HETTICH,PR,HW,LOUIS & CO,HET9134388,6,1,0,0,0,N
AC-0000531,"Hettich 3D 15""","Hettich 3D 15""",Hettich 3D 15in,0,AC Slide,14.93,17.17,28.82,HETTICH,PR,HW,LOUIS & CO,HET9134368,6,1,0,0,0,N
AC-0000532,"Hettich 3D 18""","Hettich 3D 18""",Hettich 3D 18in,0,AC Slide,9.31,10.71,18.93,HETTICH,PR,HW,LOUIS & CO,HET9134339,6,1,0,0,0,N
AC-0000533,"Hettich 3D 21""","Hettich 3D 21""",Hettich 3D 21in,0,AC Slide,9.94,11.43,20.04,HETTICH,PR,HW,LOUIS & CO,HET9134329,6,1,0,0,0,N
AC-0000534,"Hettich 3D 24""","Hettich 3D 24""",Hettich 3D 24in,0,AC Slide,26.57,30.56,49.3,HETTICH,PR,HW,LOUIS & CO,HET91344273,6,1,0,0,0,N
AC-0000535,Hettich L & R Locking set,Hettich L & R Locking set,Hettich L & R Locking set,0,AC Slide,0.72,0.83,3.81,HETTICH,PR,HW,LOUIS & CO,HET9026839,6,1,0,0,0,N
AC-0000538,TIP ON WING PLATE,TIP ON WING PLATE,TIP ON WING PLATE,0,AC Slide,0.88,1.01,4.1,0,EA,HW,LOUIS & CO,B956A1501,6,1,0,0,0,Y
AC-0000539,TIP ON SC HINGE 48 HIGH,TIP ON SC HINGE 48 HIGH,TIP ON SC HINGE 48 HIGH,0,AC Slide,4.81,5.53,11.02,0,EA,HW,LOUIS & CO,B956A1006,6,1,0,0,0,Y
AC-0000540,"HR BB SC 10""","HR BB SC 10""",HR BB SC 10in,0,AC Slide,8.02,9.22,16.66,HRBB,PR,HW,HARDWARE RESOURCES,303-300-10,6,1,0,0,0,Y
AC-0000541,"HR BB SC 12""","HR BB SC 12""",HR BB SC 12in,0,AC Slide,8.8,10.12,18.03,HRBB,PR,HW,HARDWARE RESOURCES,303-300-12,6,1,0,0,0,Y
AC-0000542,"HR BB SC 14""","HR BB SC 14""",HR BB SC 14in,0,AC Slide,9.56,10.99,19.37,HRBB,PR,HW,HARDWARE RESOURCES,303-300-14,6,1,0,0,0,Y
AC-0000543,"HR BB SC 16""","HR BB SC 16""",HR BB SC 16in,0,AC Slide,10.31,11.86,20.69,HRBB,PR,HW,HARDWARE RESOURCES,303-300-16,6,1,0,0,0,Y
AC-0000544,"HR BB SC 18""","HR BB SC 18""",HR BB SC 18in,0,AC Slide,11.04,12.7,21.97,HRBB,PR,HW,HARDWARE RESOURCES,303-300-18,6,1,0,0,0,Y
AC-0000545,"HR BB SC 20""","HR BB SC 20""",HR BB SC 20in,0,AC Slide,11.8,13.57,23.32,HRBB,PR,HW,HARDWARE RESOURCES,303-300-20,6,1,0,0,0,Y
AC-0000546,"HR BB SC 22""","HR BB SC 22""",HR BB SC 22in,0,AC Slide,12.56,14.44,24.65,HRBB,PR,HW,HARDWARE RESOURCES,303-300-22,6,1,0,0,0,Y
AC-0000547,"HR BB SC 24""","HR BB SC 24""",HR BB SC 24in,0,AC Slide,13.3,15.3,25.95,HRBB,PR,HW,HARDWARE RESOURCES,303-300-24,6,1,0,0,0,Y
AC-0000548,"HR BB SC 26""","HR BB SC 26""",HR BB SC 26in,0,AC Slide,14.05,16.16,27.27,HRBB,PR,HW,HARDWARE RESOURCES,303-300-26,6,1,0,0,0,Y
AC-0000549,"HR BB SC 28""","HR BB SC 28""",HR BB SC 28in,0,AC Slide,14.71,16.92,28.43,HRBB,PR,HW,HARDWARE RESOURCES,303-300-28,6,1,0,0,0,Y
AC-0000550,"12"" x 17"" x 6"" (6H) CHR","12"" x 17"" x 6"" (6H) CHR","12"" x 17"" x 6"" (6H) CHR",0,AC Closet Add,21.29,24.48,47.79,0,EA,AC,HAFELE,547.38.212,4,1,0,0,0,Y
AC-0000551,"12"" x 17"" x 11"" (11H) CHR","12"" x 17"" x 11"" (11H) CHR","12"" x 17"" x 11"" (11H) CHR",0,AC Closet Add,24.76,28.47,54.91,0,EA,AC,HAFELE,547.38.216,4,1,0,0,0,Y
AC-0000552,"12"" x 17"" x 17"" (16H) CHR","12"" x 17"" x 17"" (16H) CHR","12"" x 17"" x 17"" (16H) CHR",0,AC Closet Add,28.97,33.32,63.55,0,EA,AC,HAFELE,547.38.218,4,1,0,0,0,Y
AC-0000553,"12"" x 23"" x 6"" (6H) CHR","12"" x 23"" x 6"" (6H) CHR","12"" x 23"" x 6"" (6H) CHR",0,AC Closet Add,22.76,26.17,50.8,0,EA,AC,HAFELE,547.40.212,4,1,0,0,0,Y
AC-0000554,"12"" x 23"" x 11"" (11H) CHR","12"" x 23"" x 11"" (11H) CHR","12"" x 23"" x 11"" (11H) CHR",0,AC Closet Add,28.63,32.92,62.85,0,EA,AC,HAFELE,547.40.216,4,1,0,0,0,Y
AC-0000555,"12"" x 23"" x 17"" (16H) CHR","12"" x 23"" x 17"" (16H) CHR","12"" x 23"" x 17"" (16H) CHR",0,AC Closet Add,32.58,37.47,70.96,0,EA,AC,HAFELE,547.40.218,4,1,0,0,0,Y
AC-0000556,"12"" x 29"" x 6"" (6H) CHR","12"" x 29"" x 6"" (6H) CHR","12"" x 29"" x 6"" (6H) CHR",0,AC Closet Add,25.57,29.41,56.57,0,EA,AC,HAFELE,547.41.212,4,1,0,0,0,Y
AC-0000557,"12"" x 29"" x 11"" (11H) CHR","12"" x 29"" x 11"" (11H) CHR","12"" x 29"" x 11"" (11H) CHR",0,AC Closet Add,32.99,37.94,71.8,0,EA,AC,HAFELE,547.41.216,4,1,0,0,0,Y
AC-0000558,"12"" x 29"" x 17"" (16H) CHR","12"" x 29"" x 17"" (16H) CHR","12"" x 29"" x 17"" (16H) CHR",0,AC Closet Add,41.39,47.6,89.05,0,EA,AC,HAFELE,547.41.218,4,1,0,0,0,Y
AC-0000559,"12"" x 17"" x 6"" (6H) WHT","12"" x 17"" x 6"" (6H) WHT","12"" x 17"" x 6"" (6H) WHT",0,AC Closet Add,19.8,22.77,44.73,0,EA,AC,HAFELE,547.38.712,4,1,0,0,0,Y
AC-0000560,"12"" x 17"" x 11"" (11H) WHT","12"" x 17"" x 11"" (11H) WHT","12"" x 17"" x 11"" (11H) WHT",0,AC Closet Add,24.64,28.34,54.66,0,EA,AC,HAFELE,547.38.716,4,1,0,0,0,Y
AC-0000561,"12"" x 17"" x 17"" (16H) WHT","12"" x 17"" x 17"" (16H) WHT","12"" x 17"" x 17"" (16H) WHT",0,AC Closet Add,29.62,34.06,64.88,0,EA,AC,HAFELE,547.38.718,4,1,0,0,0,Y
AC-0000562,"12"" x 23"" x 6"" (6H) WHT","12"" x 23"" x 6"" (6H) WHT","12"" x 23"" x 6"" (6H) WHT",0,AC Closet Add,21.68,24.93,48.58,0,EA,AC,HAFELE,547.40.712,4,1,0,0,0,Y
AC-0000563,"12"" x 23"" x 11"" (11H) WHT","12"" x 23"" x 11"" (11H) WHT","12"" x 23"" x 11"" (11H) WHT",0,AC Closet Add,24.08,27.69,53.51,0,EA,AC,HAFELE,547.40.716,4,1,0,0,0,Y
AC-0000564,"12"" x 23"" x 17"" (16H) WHT","12"" x 23"" x 17"" (16H) WHT","12"" x 23"" x 17"" (16H) WHT",0,AC Closet Add,28.06,32.27,61.68,0,EA,AC,HAFELE,547.40.718,4,1,0,0,0,Y
AC-0000565,"14"" x 17"" x 6"" (6H) CHR","14"" x 17"" x 6"" (6H) CHR","14"" x 17"" x 6"" (6H) CHR",0,AC Closet Add,23.19,26.67,51.68,0,EA,AC,HAFELE,547.38.232,4,1,0,0,0,Y
AC-0000566,"14"" x 17"" x 11"" (11H) CHR","14"" x 17"" x 11"" (11H) CHR","14"" x 17"" x 11"" (11H) CHR",0,AC Closet Add,26.26,30.2,57.99,0,EA,AC,HAFELE,547.38.236,4,1,0,0,0,Y
AC-0000567,"14"" x 17"" x 17"" (16H) CHR","14"" x 17"" x 17"" (16H) CHR","14"" x 17"" x 17"" (16H) CHR",0,AC Closet Add,33.08,38.04,71.98,0,EA,AC,HAFELE,547.38.238,4,1,0,0,0,Y
AC-0000568,"14"" x 23"" x 6"" (6H) CHR","14"" x 23"" x 6"" (6H) CHR","14"" x 23"" x 6"" (6H) CHR",0,AC Closet Add,26.13,30.05,57.72,0,EA,AC,HAFELE,547.40.232,4,1,0,0,0,Y
AC-0000569,"14"" x 23"" x 11"" (11H) CHR","14"" x 23"" x 11"" (11H) CHR","14"" x 23"" x 11"" (11H) CHR",0,AC Closet Add,29.89,34.37,65.43,0,EA,AC,HAFELE,547.40.236,4,1,0,0,0,Y
AC-0000570,"14"" x 23"" x 17"" (16H) CHR","14"" x 23"" x 17"" (16H) CHR","14"" x 23"" x 17"" (16H) CHR",0,AC Closet Add,37.6,43.24,81.26,0,EA,AC,HAFELE,547.40.238,4,1,0,0,0,Y
AC-0000571,"14"" x 29"" x 6"" (6H) CHR","14"" x 29"" x 6"" (6H) CHR","14"" x 29"" x 6"" (6H) CHR",0,AC Closet Add,30.05,34.56,65.77,0,EA,AC,HAFELE,547.41.232,4,1,0,0,0,Y
AC-0000572,"14"" x 29"" x 11"" (11H) CHR","14"" x 29"" x 11"" (11H) CHR","14"" x 29"" x 11"" (11H) CHR",0,AC Closet Add,35.18,40.46,76.3,0,EA,AC,HAFELE,547.41.236,4,1,0,0,0,Y
AC-0000573,"14"" x 29"" x 17"" (16H) CHR","14"" x 29"" x 17"" (16H) CHR","14"" x 29"" x 17"" (16H) CHR",0,AC Closet Add,41.95,48.24,90.19,0,EA,AC,HAFELE,547.41.238,4,1,0,0,0,Y
AC-0000574,"14"" x 17"" x 6"" (6H) MATT NICK","14"" x 17"" x 6"" (6H) MATT NICK","14"" x 17"" x 6"" (6H) MATT NICK",0,AC Closet Add,23.38,26.89,52.07,0,EA,AC,HAFELE,547.38.632,4,1,0,0,0,Y
AC-0000575,"14"" x 17"" x 11"" (11H) MATT NICK","14"" x 17"" x 11"" (11H) MATT NICK","14"" x 17"" x 11"" (11H) MATT NICK",0,AC Closet Add,25.19,28.97,55.78,0,EA,AC,HAFELE,547.38.636,4,1,0,0,0,Y
AC-0000576,"14"" x 17"" x 17"" (16H) MATT NICK","14"" x 17"" x 17"" (16H) MATT NICK","14"" x 17"" x 17"" (16H) MATT NICK",0,AC Closet Add,30.07,34.58,65.81,0,EA,AC,HAFELE,547.38.638,4,1,0,0,0,Y
AC-0000577,"14"" x 23"" x 6"" (6H) MATT NICK","14"" x 23"" x 6"" (6H) MATT NICK","14"" x 23"" x 6"" (6H) MATT NICK",0,AC Closet Add,25.11,28.88,55.62,0,EA,AC,HAFELE,547.40.632,4,1,0,0,0,Y
AC-0000578,"14"" x 23"" x 11"" (11H) MATT NICK","14"" x 23"" x 11"" (11H) MATT NICK","14"" x 23"" x 11"" (11H) MATT NICK",0,AC Closet Add,28.52,32.8,62.63,0,EA,AC,HAFELE,547.40.636,4,1,0,0,0,Y
AC-0000579,"14"" x 23"" x 17"" (16H) MATT NICK","14"" x 23"" x 17"" (16H) MATT NICK","14"" x 23"" x 17"" (16H) MATT NICK",0,AC Closet Add,32.42,37.28,70.64,0,EA,AC,HAFELE,547.40.638,4,1,0,0,0,Y
AC-0000580,"14"" x 29"" x 6"" (6H) MATT NICK","14"" x 29"" x 6"" (6H) MATT NICK","14"" x 29"" x 6"" (6H) MATT NICK",0,AC Closet Add,29.31,33.71,64.25,0,EA,AC,HAFELE,547.41.632,4,1,0,0,0,Y
AC-0000581,"14"" x 29"" x 11"" (11H) MATT NICK","14"" x 29"" x 11"" (11H) MATT NICK","14"" x 29"" x 11"" (11H) MATT NICK",0,AC Closet Add,31.36,36.06,68.45,0,EA,AC,HAFELE,547.41.636,4,1,0,0,0,Y
AC-0000582,"14"" x 29"" x 17"" (16H) MATT NICK","14"" x 29"" x 17"" (16H) MATT NICK","14"" x 29"" x 17"" (16H) MATT NICK",0,AC Closet Add,38.55,44.33,83.21,0,EA,AC,HAFELE,547.41.638,4,1,0,0,0,Y
AC-0000583,"14"" x 17"" x 6"" (6H) ORB","14"" x 17"" x 6"" (6H) ORB","14"" x 17"" x 6"" (6H) ORB",0,AC Closet Add,26.16,30.08,57.78,0,EA,AC,HAFELE,547.38.132,4,1,0,0,0,Y
AC-0000584,"14"" x 17"" x 11"" (11H) ORB","14"" x 17"" x 11"" (11H) ORB","14"" x 17"" x 11"" (11H) ORB",0,AC Closet Add,28.98,33.33,63.57,0,EA,AC,HAFELE,547.38.136,4,1,0,0,0,Y
AC-0000585,"14"" x 17"" x 17"" (16H) ORB","14"" x 17"" x 17"" (16H) ORB","14"" x 17"" x 17"" (16H) ORB",0,AC Closet Add,37.17,42.75,80.38,0,EA,AC,HAFELE,547.38.138,4,1,0,0,0,Y
AC-0000586,"14"" x 23"" x 6"" (6H) ORB","14"" x 23"" x 6"" (6H) ORB","14"" x 23"" x 6"" (6H) ORB",0,AC Closet Add,27.93,32.12,61.41,0,EA,AC,HAFELE,547.40.132,4,1,0,0,0,Y
AC-0000587,"14"" x 23"" x 11"" (11H) ORB","14"" x 23"" x 11"" (11H) ORB","14"" x 23"" x 11"" (11H) ORB",0,AC Closet Add,34.74,39.95,75.39,0,EA,AC,HAFELE,547.40.136,4,1,0,0,0,Y
AC-0000588,"14"" x 23"" x 17"" (16H) ORB","14"" x 23"" x 17"" (16H) ORB","14"" x 23"" x 17"" (16H) ORB",0,AC Closet Add,38.93,44.77,84,0,EA,AC,HAFELE,547.40.138,4,1,0,0,0,Y
AC-0000589,"14"" x 29"" x 6"" (6H) ORB","14"" x 29"" x 6"" (6H) ORB","14"" x 29"" x 6"" (6H) ORB",0,AC Closet Add,33.23,38.21,72.3,0,EA,AC,HAFELE,547.41.132,4,1,0,0,0,Y
AC-0000590,"14"" x 29"" x 11"" (11H) ORB","14"" x 29"" x 11"" (11H) ORB","14"" x 29"" x 11"" (11H) ORB",0,AC Closet Add,33.23,38.21,72.3,0,EA,AC,HAFELE,547.41.136,4,1,0,0,0,Y
AC-0000591,"14"" x 29"" x 17"" (16H) ORB","14"" x 29"" x 17"" (16H) ORB","14"" x 29"" x 17"" (16H) ORB",0,AC Closet Add,35.63,40.97,77.22,0,EA,AC,HAFELE,547.41.138,4,1,0,0,0,Y
AC-0000592,"14"" x 17"" x 6"" (6H) WHT","14"" x 17"" x 6"" (6H) WHT","14"" x 17"" x 6"" (6H) WHT",0,AC Closet Add,21.93,25.22,49.09,0,EA,AC,HAFELE,547.38.732,4,1,0,0,0,Y
AC-0000593,"14"" x 17"" x 11"" (11H) WHT","14"" x 17"" x 11"" (11H) WHT","14"" x 17"" x 11"" (11H) WHT",0,AC Closet Add,24.27,27.91,53.9,0,EA,AC,HAFELE,547.38.736,4,1,0,0,0,Y
AC-0000594,"14"" x 17"" x 17"" (16H) WHT","14"" x 17"" x 17"" (16H) WHT","14"" x 17"" x 17"" (16H) WHT",0,AC Closet Add,31.98,36.78,69.73,0,EA,AC,HAFELE,547.38.738,4,1,0,0,0,Y
AC-0000595,"14"" x 23"" x 6"" (6H) WHT","14"" x 23"" x 6"" (6H) WHT","14"" x 23"" x 6"" (6H) WHT",0,AC Closet Add,22.97,26.42,51.23,0,EA,AC,HAFELE,547.40.732,4,1,0,0,0,Y
AC-0000596,"14"" x 23"" x 11"" (11H) WHT","14"" x 23"" x 11"" (11H) WHT","14"" x 23"" x 11"" (11H) WHT",0,AC Closet Add,25.55,29.38,56.53,0,EA,AC,HAFELE,547.40.736,4,1,0,0,0,Y
AC-0000597,"14"" x 23"" x 17"" (16H) WHT","14"" x 23"" x 17"" (16H) WHT","14"" x 23"" x 17"" (16H) WHT",0,AC Closet Add,30.92,35.56,67.55,0,EA,AC,HAFELE,547.40.738,4,1,0,0,0,Y
AC-0000598,"14"" x 29"" x 6"" (6H) WHT","14"" x 29"" x 6"" (6H) WHT","14"" x 29"" x 6"" (6H) WHT",0,AC Closet Add,26.64,30.64,58.76,0,EA,AC,HAFELE,547.41.732,4,1,0,0,0,Y
AC-0000599,"14"" x 29"" x 11"" (11H) WHT","14"" x 29"" x 11"" (11H) WHT","14"" x 29"" x 11"" (11H) WHT",0,AC Closet Add,30.07,34.58,65.81,0,EA,AC,HAFELE,547.41.736,4,1,0,0,0,Y
AC-0000600,"14"" x 29"" x 17"" (16H) WHT","14"" x 29"" x 17"" (16H) WHT","14"" x 29"" x 17"" (16H) WHT",0,AC Closet Add,36.88,42.41,79.78,0,EA,AC,HAFELE,547.41.738,4,1,0,0,0,Y
AC-0000601,"14"" x 17"" x 6"" (6H) CANVAS LINER","14"" x 17"" x 6"" (6H) CANVAS LINER","14"" x 17"" x 6"" (6H) CANVAS LINER",0,AC Closet Add,9.56,10.99,23.7,0,EA,AC,HAFELE,547.35.484,4,1,0,0,0,Y
AC-0000602,"14"" x 17"" x 11"" (11H) CANVAS LINER","14"" x 17"" x 11"" (11H) CANVAS LINER","14"" x 17"" x 11"" (11H) CANVAS LINER",0,AC Closet Add,10.94,12.58,26.54,0,EA,AC,HAFELE,547.35.485,4,1,0,0,0,Y
